R,G,B
144.56976604621462,143.35077704535524,144.92557456226686
144.47945514822467,143.36826502666602,145.31205496564647
144.5395325398349,143.33719523900942,144.85756383182954
144.5206253902685,143.35509390460638,145.20316537777992
144.50852681915077,143.39712603944614,144.9260048779551
144.46852898387198,143.34786408093302,145.15501918173916
144.4810443387616,143.32699716577798,144.8268626603257
144.47675183550777,143.37809299265797,145.25489188631136
144.48453346004138,143.30136355128076,144.95471627478366
144.42359724249175,143.36129887088103,145.22941470158997
144.5524875144065,143.41212543219362,144.949735881675
144.4689745954879,143.5004900265191,145.2625917598678
144.47677214673456,143.36643324422005,144.95393306423358
144.3494290077509,143.334801233228,145.1369084779623
144.4890801175544,143.4491990165383,144.92688864985303
144.39428436988348,143.40566377460135,145.13731628503248
144.5380405561103,143.39702550119057,144.93971791228205
144.42668209780203,143.45848720448336,145.18252279854204
144.51003767427352,143.45908861853,144.97225061790607
144.49952933944232,143.4537359882431,145.23625719198148
144.4553084166026,143.37059473481938,145.02833877786318
144.45826327571794,143.50644690193215,145.2378868381357
144.5435701387021,143.48298401659815,145.09139067122604
144.40679170628175,143.45116540378575,145.2986113111873
144.54685436902528,143.4778343808367,145.03469484762786
144.44250096079938,143.47772386625672,145.32746445042275
144.48799493311324,143.4769015219853,145.0770876916876
144.45601759584306,143.48500463427635,145.28069307643915
144.4824926812881,143.46861832317512,145.05508950424726
144.422532166159,143.40916603407354,145.19408757651175
144.46981672641414,143.4827020256554,144.99582007611204
144.4726438879151,143.57369798544914,145.3502917377002
144.48896674185343,143.47021644190622,145.0180400249556
144.4852744278454,143.52561438532675,145.342601701707
144.39744044991266,143.47083917157718,145.03701606556749
144.34842035043602,143.4873661629129,145.31423580283055
144.46692750840134,143.49671627460393,145.0612818050888
144.44458745557583,143.5380030736721,145.23854096628563
144.5095062687655,143.47266108377218,145.166062332729
144.44260107978403,143.49825554889023,145.3625194961008
144.58261408337054,143.67699792990496,145.1472217018967
144.36590297790585,143.52528818443804,145.34112872238234
144.4620434488418,143.4334278707956,145.05686644303998
144.42068737131586,143.4619910826986,145.15019749566852
144.43719996927686,143.49585237528322,144.95411690157073
144.42151811822097,143.4950473181576,145.33524110413836
144.45990293173057,143.4581171060022,144.95875798700956
144.41973056278383,143.42763795934437,145.2002823041395
144.33856718509313,143.30501422833478,144.84322918416217
144.34011495301525,143.30112023970153,145.14536226525624
144.39985689039148,143.24740193630183,144.89256694456182
144.36730764614092,143.27720081622854,145.09764974192774
144.44405560836046,143.21566961414018,144.79915416150618
144.41446048070367,143.21167382056674,145.0124497066421
144.43162306983177,143.2796487285857,144.8636974725359
144.3029211107908,143.21687325838377,145.02771211684444
144.44296938369018,143.20392314965468,144.94205027045447
144.32783010937598,143.27832030780908,145.00415984167623
144.4431083353351,143.2867115061254,144.8022147489791
144.30966226956008,143.23691552657232,145.05085405031622
144.44505457582537,143.15169391457948,144.66059788608678
144.384168604316,143.21745709948308,145.0611800764811
144.47243489370695,143.22937300070126,144.75252884273624
144.43619931254958,143.26315409946395,145.04722255606566
144.42210435366965,143.22161474583592,144.67698843181492
144.34378663540446,143.14788211327428,144.9158658927988
144.5131062039554,143.2337937393743,144.80964547454158
144.40453058891893,143.29489168175422,145.01864293638255
144.41620267260578,143.2415809077644,144.82212387681437
144.40430057958906,143.274346821864,145.21179730229386
144.44839804683187,143.25226501245936,144.8323626708662
144.33378162884975,143.26654690772156,145.1081432880555
144.35682155321814,143.1991329937639,144.77634023513824
144.3509764949879,143.23939009870568,145.05214214387215
144.5013610896399,143.22330992035106,144.8222037649612
144.40092570808503,143.2616901854777,145.15636688384956
144.47588820918796,143.28455799448244,144.9741921554516
144.38679263407653,143.28627006464876,145.1006618572348
144.4486125237483,143.29495864438005,144.89828052735612
144.43638388036493,143.34986346206452,145.22009723228726
144.44702364955657,143.24148174453873,144.8853610780512
144.3742829850861,143.28292748489167,145.1216297298984
144.4302602854744,143.27118627803767,144.8272712006717
144.37852266507917,143.24159601332732,145.06193169270358
144.46519680350386,143.32861094569415,144.8487283170371
144.3531892411143,143.21870317002882,145.05787704130643
144.38480879036516,143.2643779089295,144.85613934072262
144.38732674978516,143.27028233723962,145.12087067984658
144.44096559005615,143.21514133512505,144.8491481499256
144.40962264966086,143.29218849755907,145.0743324004781
144.39598375451263,143.2061458253322,144.74017781703665
144.43156424581005,143.31233561788477,145.17228205571234
144.43762415192836,143.30726342760084,144.8596111585594
144.44399356496265,143.31332869114223,145.1267990491512
144.44219547775347,143.28108084763332,144.84419747399133
144.33024749125357,143.24745286052283,145.06490826458577
144.43044768094933,143.2851361860233,144.88501713726131
144.3912836789866,143.2980461265864,145.0306886335371
144.5594711118366,143.2938315585301,144.87981429380756
144.38121130319084,143.33524825999453,145.1158178385986
144.3954923247562,143.22066385937282,144.73812942040746
144.37292321293012,143.35279195133904,145.15391526612663
144.4390867571146,143.29413175721058,144.87203757364088
144.35239576134532,143.2867954772326,145.0866447823082
144.49976721973977,143.33356211393274,144.97100565872014
144.4406695074667,143.39076835962993,145.16997773427002
144.46368798206836,143.4030103625202,144.928407896442
144.40194657477707,143.335990516687,145.1404355797011
144.44549769857306,143.30474828292913,145.00723305607417
144.4227912403432,143.38046698323834,145.21520792421487
144.4480579657257,143.26645891453512,144.88235915509864
144.4514121635248,143.370773352796,145.25768022971064
144.4908376900513,143.39312718736048,144.9414975587977
144.3980543850724,143.3762466045324,145.25877062476604
144.52729185279114,143.4621362767419,145.0414901486114
144.36319248736132,143.39244031129823,145.15188992217543
144.5110555320865,143.46772629517264,144.99334171819194
144.36597638676162,143.450572085676,145.23610357559548
144.52062547966233,143.41111857252494,145.01495587106675
144.38892008235075,143.46169682834477,145.20132740177658
144.41078493906855,143.40604662539027,144.9627553198122
144.4652460070953,143.46240884847845,145.18016197247331
144.45602304092165,143.41823112924516,145.00703228129126
144.39849670945335,143.47673113451907,145.2958182236804
144.47137282758422,143.49046080892342,144.99928006105085
144.4438238938138,143.54714797491332,145.33162535176098
144.44225334542435,143.47960598601856,145.018995389096
144.36543269115424,143.48664379453467,145.170595715074
144.51984412642653,143.49083858830755,145.07874302936068
144.4045775154743,143.42261887625355,145.31907298114294
144.5368424591093,143.51404162544782,145.10005378461184
144.37786779810702,143.3882302685891,145.20395684143836
144.40938144824608,143.42283218964442,144.94956571812466
144.34670846094028,143.31494993327638,145.1760639778804
144.38777840685546,143.26987112437504,145.04754387816791
144.37274267313572,143.27834165958814,145.0435700677138
144.36354950378583,143.17179525343653,144.72677251928923
144.3667726198936,143.23262815218854,145.08895749707108
144.3655634225369,143.15303012120484,144.74167286691468
144.34689440695698,143.17381914515803,144.91310962441088
144.37848158346685,143.1614984600919,144.70271138956318
144.31925968213153,143.15526430671957,144.95987066504838
144.4425372346044,143.19950161806082,144.7643632906652
144.27765290145337,143.11163463108653,145.01190647723888
144.44763253937765,143.15107087975414,144.7625912408759
144.38967023357054,143.20761879135293,145.0664818347372
144.41972914196282,143.13541461634847,144.6989260733266
144.35158504208056,143.1886543345608,144.98122818556732
144.3425044887613,143.0980806344756,144.7542991291323
144.36523375613316,143.16573689112505,145.0003072580103
144.45353536323145,143.1910180847796,144.73821705575182
144.32421713704062,143.18853529485196,145.02435733696956
144.49619336276172,143.27906373535586,144.84611578901865
144.31758661256632,143.15313437852632,144.91262154570117
144.40717973818573,143.22180314023572,144.77330703673846
144.39007654114687,143.29858250021607,145.0065833069233
144.47951661515424,143.27925169415062,144.82907795972432
144.4496522440824,143.2978788810329,145.1176366046726
144.47221768733615,143.2857650459517,144.8043234003323
144.4667905359989,143.32355821858616,145.04241324345605
144.378748320215,143.19335285083508,144.81946150892685
144.39453901322042,143.31378591933333,145.0743252973876
144.47000470326253,143.2734563220487,144.93003657026577
144.46729618019384,143.2971883115948,145.1328075119174
144.45333934714913,143.26045420303345,144.8883541497728
144.3490123379711,143.239507441684,145.12456115916416
144.4370244936727,143.32992583780256,144.82683174871198
144.34381594597704,143.21645627901623,145.14254882400337
144.40334788239244,143.3045709626361,144.75878459398533
144.3928856108406,143.3481949926532,145.21430080574683
144.41703650748718,143.23563138425223,144.8174193826977
144.4593227254182,143.32893176854586,145.0608827129383
144.4625833681451,143.3856229863202,144.8698760701613
144.4496447431589,143.35464234277484,145.18091694671148
144.48243205621742,143.36095404494705,144.85347566887785
144.3431883640553,143.21642185099847,145.09071140552996
144.53244472593275,143.3386640181176,144.90794852602488
144.41803353446332,143.35994105307623,145.11694820063076
144.52912397614773,143.45456640516224,144.97432807443755
144.4301730675088,143.41703222338475,145.14381017287553
144.50702778471168,143.4217294878934,144.92069740202385
144.43669631414488,143.43817468812549,145.16528989089792
144.4100199593137,143.33086880589568,144.87953402679153
144.47107842666642,143.42414147329615,145.35569454978352
144.49705323376398,143.42142116680424,144.99955846499395
144.4353564283761,143.5021996421084,145.2460864600874
144.5145562152881,143.45376543150664,144.96001956815763
144.45464621939868,143.45557709470935,145.17644405631316
144.563741062431,143.46304045299678,145.02349440952062
144.39533241755603,143.46164301975966,145.20769252937052
144.52529576924,143.49245278491037,145.03902954092774
144.49025163273146,143.5333989627353,145.30128217441413
144.50735509244825,143.4998153432936,145.05819803832227
144.4563095152431,143.53853349643808,145.34436209253795
144.50689704823614,143.5021406287497,145.03198944084474
144.52112743639697,143.60474947457317,145.19286763082889
144.5675872685507,143.54441476479812,145.10819429990937
144.4626857792772,143.63765062698258,145.29113298365
144.61801020187818,143.60063917693972,145.17289928164573
144.47525958610106,143.58353516702238,145.2978489724467
144.54724962709653,143.60884224864387,145.19511844181503
144.40688612697346,143.530068621335,145.23166178799366
144.54611820457967,143.5897806087699,145.0936273898487
144.43797750220756,143.53926075939648,145.26632145736554
144.5188129356623,143.60065148455004,145.11081473947814
144.4537104506232,143.52087248322147,145.3796021093001
144.54363870918235,143.60085651667234,145.17602232890047
144.53893327575037,143.71964298567624,145.4335420715468
144.51950998402748,143.63362480394085,145.15731258663777
144.49979139191944,143.68716460856012,145.45378252008152
144.53349890206832,143.68904082004468,145.1692348998437
144.49020708582833,143.7395113618916,145.4308018578228
144.5464921661815,143.69145257746297,145.23918683669115
144.4043573548947,143.596827178078,145.32137770296518
144.54576136303712,143.6162095564089,145.11920342485126
144.40918405052236,143.6031682047,145.4455929706358
144.44467950378493,143.50712853428507,145.1276899903098
144.45647822351083,143.5989602584473,145.37070194555517
144.46886627795465,143.43379588783614,145.0811116651962
144.42464951870272,143.46901903606252,145.23640880771612
